latitude,longitude,ID
23.65333333,99.79333333,CST0028
24.63166667,100.3183333,CST0029
23.915,99.90333333,CST0030
23.57166667,99.64,CST0031
23.17,99.4,CST0032
21.83333333,100.1033333,CST0033
22.72666667,101.9083333,CST0034
23.175,101.7,CST0035
23.43833333,102.0583333,CST0036
24.83666667,97.73333333,CST0037
24.89333333,97.93666667,CST0038
24.175,97.93666667,CST0039
25.29666667,98.12166667,CST0040
24.94833333,98.745,CST0041
25.13666667,98.65,CST0042
24.215,99.71,CST0043
24.62333333,100.3316667,CST0044
24.71333333,99.68333333,CST0045
24.60833333,100.07,CST0046
24.74666667,98.74833333,CST0047
25.61,100.18,CST0048
23.43666667,102.0566667,CST0049
24.495,98.355,CST0050
24.715,97.73833333,CST0051
23.84333333,98.97333333,CST0052
30.6006773,117.9249002,CNE092
30.6006773,117.9249002,CNE074
30.6006773,117.9249002,CNE044
30.6006773,117.9249002,LandE005
30.6006773,117.9249002,LandE007
30.6006773,117.9249002,CNE043
30.6006773,117.9249002,LandE004
30.6006773,117.9249002,CNE091
30.6006773,117.9249002,LandE006
30.6006773,117.9249002,CNE073
30.6006773,117.9249002,LandE003
30.6006773,117.9249002,LandE002
30.6006773,117.9249002,CNE066
30.6006773,117.9249002,CNE027
30.6006773,117.9249002,CNE028
30.6006773,117.9249002,CNE029
30.6006773,117.9249002,LandE001
29.4315861,106.912251,LandE011
29.4315861,106.912251,LandE010
29.4315861,106.912251,CNE075
29.4315861,106.912251,CNE090
29.4315861,106.912251,CNE076
29.4315861,106.912251,CNE034
29.4315861,106.912251,CNE036
29.4315861,106.912251,CNE061
29.4315861,106.912251,CNE063
29.4315861,106.912251,CNE062
29.4315861,106.912251,CNE059
29.4315861,106.912251,CNE060
29.4315861,106.912251,CNE064
29.4315861,106.912251,LandE009
26.4836842,117.9249002,CNE086
26.4836842,117.9249002,LandE024
26.4836842,117.9249002,LandE025
26.4836842,117.9249002,CNE081
26.4836842,117.9249002,LandE026
26.4836842,117.9249002,LandE027
26.4836842,117.9249002,CNE005
26.4836842,117.9249002,LandE028
26.4836842,117.9249002,CNE111
26.4836842,117.9249002,CNE101
26.4836842,117.9249002,LandE014
26.4836842,117.9249002,CNE100
26.4836842,117.9249002,LandE015
26.4836842,117.9249002,LandE016
26.4836842,117.9249002,CNE024
26.4836842,117.9249002,LandE017
26.4836842,117.9249002,LandE018
26.4836842,117.9249002,CNE022
26.4836842,117.9249002,CNE023
26.4836842,117.9249002,CNE080
26.4836842,117.9249002,CNE110
26.4836842,117.9249002,CNE083
26.4836842,117.9249002,CNE109
26.4836842,117.9249002,LandE020
26.4836842,117.9249002,LandE021
26.4836842,117.9249002,CNE082
26.4836842,117.9249002,LandE022
26.4836842,117.9249002,LandE023
26.4836842,117.9249002,CNE102
26.4836842,117.9249002,LandE019
26.4836842,117.9249002,CNE052
26.4836842,117.9249002,LandE012
26.4836842,117.9249002,CNE010
26.4836842,117.9249002,LandE013
26.4836842,117.9249002,CNE011
26.4836842,117.9249002,CNE003
26.4836842,117.9249002,CNE001
26.4836842,117.9249002,CNE002
26.4836842,117.9249002,CNE009
26.4836842,117.9249002,CNE008
26.4836842,117.9249002,CNE006
26.4836842,117.9249002,CNE004
26.4836842,117.9249002,CNE007
23.3790333,113.7632828,RareVar004
23.3790333,113.7632828,LandE037
23.3790333,113.7632828,CNE069
23.3790333,113.7632828,RareVar005
23.3790333,113.7632828,CNE068
23.3790333,113.7632828,RareVar006
23.3790333,113.7632828,CNE035
23.3790333,113.7632828,LandE038
23.3790333,113.7632828,RareVar007
23.3790333,113.7632828,CNE070
23.3790333,113.7632828,RareVar008
23.3790333,113.7632828,RareVar009
23.3790333,113.7632828,LandE029
23.3790333,113.7632828,LandE030
23.3790333,113.7632828,LandE034
23.3790333,113.7632828,CNE105
23.3790333,113.7632828,CNE107
23.3790333,113.7632828,CNE106
23.3790333,113.7632828,CNE104
23.3790333,113.7632828,LandE035
23.3790333,113.7632828,RareVar001
23.3790333,113.7632828,RareVar002
23.3790333,113.7632828,LandE036
23.3790333,113.7632828,CNE067
23.3790333,113.7632828,RareVar003
23.3790333,113.7632828,CNE108
23.3790333,113.7632828,LandE031
23.3790333,113.7632828,LandE032
23.3790333,113.7632828,LandE033
23.3790333,113.7632828,CNE014
23.3790333,113.7632828,CNE013
23.7247599,108.8076195,CNE093
23.7247599,108.8076195,CNE084
23.7247599,108.8076195,CNE094
23.7247599,108.8076195,LandE041
23.7247599,108.8076195,CNE041
23.7247599,108.8076195,CNE042
23.7247599,108.8076195,LandE039
23.7247599,108.8076195,LandE040
23.7247599,108.8076195,CNE018
26.8429645,107.2902839,CNE020
26.8429645,107.2902839,CNE021
26.8429645,107.2902839,CNE053
26.8429645,107.2902839,CNE054
26.8429645,107.2902839,CNE072
34.2904302,113.3823545,CNE051
30.7378118,112.2384017,LandE048
30.7378118,112.2384017,LandE049
30.7378118,112.2384017,LandE050
30.7378118,112.2384017,CNE078
30.7378118,112.2384017,LandE042
30.7378118,112.2384017,LandE043
30.7378118,112.2384017,CNE065
30.7378118,112.2384017,CNE103
30.7378118,112.2384017,LandE044
30.7378118,112.2384017,LandE045
30.7378118,112.2384017,LandE046
30.7378118,112.2384017,LandE047
27.6252995,111.8568586,LandE061
27.6252995,111.8568586,LandE062
27.6252995,111.8568586,LandE063
27.6252995,111.8568586,LandE064
27.6252995,111.8568586,LandE065
27.6252995,111.8568586,LandE066
27.6252995,111.8568586,CNE095
27.6252995,111.8568586,LandE067
27.6252995,111.8568586,CNE025
27.6252995,111.8568586,CNE056
27.6252995,111.8568586,LandE054
27.6252995,111.8568586,LandE055
27.6252995,111.8568586,LandE056
27.6252995,111.8568586,LandE057
27.6252995,111.8568586,CNE055
27.6252995,111.8568586,CNE058
27.6252995,111.8568586,LandE060
27.6252995,111.8568586,LandE058
27.6252995,111.8568586,LandE059
27.6252995,111.8568586,LandE051
27.6252995,111.8568586,CNE057
27.6252995,111.8568586,LandE052
27.6252995,111.8568586,LandE053
33.1401715,119.7889248,LandE070
33.1401715,119.7889248,LandE071
33.1401715,119.7889248,LandE072
33.1401715,119.7889248,LandE073
33.1401715,119.7889248,CNE046
33.1401715,119.7889248,CNE045
33.1401715,119.7889248,CNE019
33.1401715,119.7889248,LandE069
33.1401715,119.7889248,LandE074
33.1401715,119.7889248,LandE068
27.0874564,114.9042208,CNE071
27.0874564,114.9042208,CNE037
27.0874564,114.9042208,LandE075
27.0874564,114.9042208,CNE015
27.0874564,114.9042208,CNE017
27.0874564,114.9042208,CNE016
35.8939566,117.9249002,LandE076
35.8939566,117.9249002,LandE077
35.8939566,117.9249002,LandE078
35.8939566,117.9249002,LandE079
30.2638032,102.8054753,CNE112
30.2638032,102.8054753,LandE087
30.2638032,102.8054753,LandE088
30.2638032,102.8054753,LandE092
30.2638032,102.8054753,LandE091
30.2638032,102.8054753,LandE089
30.2638032,102.8054753,LandE090
30.2638032,102.8054753,LandE080
30.2638032,102.8054753,LandE082
30.2638032,102.8054753,LandE083
30.2638032,102.8054753,LandE084
30.2638032,102.8054753,LandE081
30.2638032,102.8054753,LandE085
30.2638032,102.8054753,CNE085
30.2638032,102.8054753,LandE086
30.2638032,102.8054753,LandE093
30.2638032,102.8054753,LandE008
22.6158015,120.7120023,LandE103
22.6158015,120.7120023,LandE104
22.6158015,120.7120023,LandE105
22.6158015,120.7120023,LandE106
22.6158015,120.7120023,LandE107
22.6158015,120.7120023,LandE108
22.6158015,120.7120023,LandE109
22.6158015,120.7120023,LandE110
22.6158015,120.7120023,LandE111
22.6158015,120.7120023,LandE112
22.6158015,120.7120023,LandE094
22.6158015,120.7120023,LandE113
22.6158015,120.7120023,LandE114
22.6158015,120.7120023,LandE095
22.6158015,120.7120023,LandE096
22.6158015,120.7120023,LandE097
22.6158015,120.7120023,LandE098
22.6158015,120.7120023,LandE099
22.6158015,120.7120023,LandE100
22.6158015,120.7120023,LandE101
22.6158015,120.7120023,LandE102
24.4752847,101.3431058,LandE130
24.4752847,101.3431058,LandE144
24.4752847,101.3431058,LandE127
24.4752847,101.3431058,LandE120
24.4752847,101.3431058,CNE038
24.4752847,101.3431058,CNE039
24.4752847,101.3431058,LandE121
24.4752847,101.3431058,LandE122
24.4752847,101.3431058,LandE123
24.4752847,101.3431058,LandE124
24.4752847,101.3431058,LandE125
24.4752847,101.3431058,LandE116
24.4752847,101.3431058,LandE126
24.4752847,101.3431058,LandE117
24.4752847,101.3431058,LandE118
24.4752847,101.3431058,LandE119
24.4752847,101.3431058,LandE129
24.4752847,101.3431058,LandE128
24.4752847,101.3431058,LandE115
24.4752847,101.3431058,CNE012
29.1416432,119.7889248,LandE141
29.1416432,119.7889248,LandE142
29.1416432,119.7889248,LandE143
29.1416432,119.7889248,LandE147
29.1416432,119.7889248,CNE030
29.1416432,119.7889248,CNE049
29.1416432,119.7889248,CNE097
29.1416432,119.7889248,LandE145
29.1416432,119.7889248,CNE096
29.1416432,119.7889248,CNE077
29.1416432,119.7889248,LandE146
29.1416432,119.7889248,CNE079
29.1416432,119.7889248,CNE098
29.1416432,119.7889248,CNE099
29.1416432,119.7889248,CNE087
29.1416432,119.7889248,CNE088
29.1416432,119.7889248,CNE031
29.1416432,119.7889248,CNE047
29.1416432,119.7889248,LandE132
29.1416432,119.7889248,LandE134
29.1416432,119.7889248,CNE032
29.1416432,119.7889248,CNE040
29.1416432,119.7889248,CNE026
29.1416432,119.7889248,CNE048
29.1416432,119.7889248,CNE089
29.1416432,119.7889248,LandE135
29.1416432,119.7889248,LandE136
29.1416432,119.7889248,LandE137
29.1416432,119.7889248,CNE050
29.1416432,119.7889248,LandE138
29.1416432,119.7889248,LandE139
29.1416432,119.7889248,LandE133
29.1416432,119.7889248,LandE131
29.1416432,119.7889248,CNE033
29.1416432,119.7889248,LandE140
